city,state_abbrev,state_name,county_name,zips
Shell Lake,WI,Wisconsin,Washburn,54871
Minong,WI,Wisconsin,Washburn,54859
Birchwood,WI,Wisconsin,Washburn,54817
Trego,WI,Wisconsin,Washburn,54888
Stone Lake,WI,Wisconsin,Washburn,54876
Springbrook,WI,Wisconsin,Washburn,54875
West Bend,WI,Wisconsin,Washington,53090 53095
Germantown,WI,Wisconsin,Washington,53076 53022
Hartford,WI,Wisconsin,Washington,53027
Richfield,WI,Wisconsin,Washington,53076 53033 53017
Jackson,WI,Wisconsin,Washington,53037
Slinger,WI,Wisconsin,Washington,53086
Kewaskum,WI,Wisconsin,Washington,53040
Newburg,WI,Wisconsin,Washington,53090 53095 53060
Allenton,WI,Wisconsin,Washington,53002
Waukesha,WI,Wisconsin,Waukesha,53186 53188 53189 53187
New Berlin,WI,Wisconsin,Waukesha,53146 53151
Brookfield,WI,Wisconsin,Waukesha,53005 53045 53008
Menomonee Falls,WI,Wisconsin,Waukesha,53051 53052
Muskego,WI,Wisconsin,Waukesha,53150
Mukwonago,WI,Wisconsin,Waukesha,53149 53120
Oconomowoc,WI,Wisconsin,Waukesha,53066
Pewaukee,WI,Wisconsin,Waukesha,53072 53702 53186 53188
Sussex,WI,Wisconsin,Waukesha,53089
Hartland,WI,Wisconsin,Waukesha,53029
Delafield,WI,Wisconsin,Waukesha,53018 53058 53029
Elm Grove,WI,Wisconsin,Waukesha,53122
Summit,WI,Wisconsin,Waukesha,53066
Okauchee Lake,WI,Wisconsin,Waukesha,53069 53066
Merton,WI,Wisconsin,Waukesha,53089 53029 53056
Wales,WI,Wisconsin,Waukesha,53183
Dousman,WI,Wisconsin,Waukesha,53118
North Prairie,WI,Wisconsin,Waukesha,53153
Eagle,WI,Wisconsin,Waukesha,53119
Butler,WI,Wisconsin,Waukesha,53007
Big Bend,WI,Wisconsin,Waukesha,53189 53103
Nashotah,WI,Wisconsin,Waukesha,53058
Lannon,WI,Wisconsin,Waukesha,53046
Chenequa,WI,Wisconsin,Waukesha,53058 53029
Oconomowoc Lake,WI,Wisconsin,Waukesha,53066
Lac La Belle,WI,Wisconsin,Waukesha,53066 53036
Waupaca,WI,Wisconsin,Waupaca,54981
New London,WI,Wisconsin,Waupaca,54961
Clintonville,WI,Wisconsin,Waupaca,54929
King,WI,Wisconsin,Waupaca,54946 54981
Weyauwega,WI,Wisconsin,Waupaca,54983
Manawa,WI,Wisconsin,Waupaca,54949
Iola,WI,Wisconsin,Waupaca,54945
Marion,WI,Wisconsin,Waupaca,54950
Chain O' Lakes,WI,Wisconsin,Waupaca,54981
Fremont,WI,Wisconsin,Waupaca,54940
Northport,WI,Wisconsin,Waupaca,54961
Embarrass,WI,Wisconsin,Waupaca,54929 54933
Scandinavia,WI,Wisconsin,Waupaca,54977
Ogdensburg,WI,Wisconsin,Waupaca,54962
Big Falls,WI,Wisconsin,Waupaca,54950 54486 54926
Wautoma,WI,Wisconsin,Waushara,54982
Redgranite,WI,Wisconsin,Waushara,54970
Plainfield,WI,Wisconsin,Waushara,54966
Wild Rose,WI,Wisconsin,Waushara,54984
Coloma,WI,Wisconsin,Waushara,54930
Hancock,WI,Wisconsin,Waushara,54943
Lohrville,WI,Wisconsin,Waushara,54970
Poy Sippi,WI,Wisconsin,Waushara,54967
Pine River,WI,Wisconsin,Waushara,54965
Tustin,WI,Wisconsin,Waushara,54940
Oshkosh,WI,Wisconsin,Winnebago,54985 54904 54901 54902 54903 54906
Neenah,WI,Wisconsin,Winnebago,54956 54957
Fox Crossing,WI,Wisconsin,Winnebago,54952 54956
Menasha,WI,Wisconsin,Winnebago,54952
Winneconne,WI,Wisconsin,Winnebago,54986
Omro,WI,Wisconsin,Winnebago,54963
Butte des Morts,WI,Wisconsin,Winnebago,54927 54986 54904
Winchester,WI,Wisconsin,Winnebago,54947
Eureka,WI,Wisconsin,Winnebago,54963 54934
Waukau,WI,Wisconsin,Winnebago,54964 54963 54980
Wisconsin Rapids,WI,Wisconsin,Wood,54495 54494
Marshfield,WI,Wisconsin,Wood,54449 54404
Nekoosa,WI,Wisconsin,Wood,54457
Lake Wazeecha,WI,Wisconsin,Wood,54494
Port Edwards,WI,Wisconsin,Wood,54469 54495 54494
Pittsville,WI,Wisconsin,Wood,54466
Hewitt,WI,Wisconsin,Wood,54441
Biron,WI,Wisconsin,Wood,54475 54494
Auburndale,WI,Wisconsin,Wood,54412
Vesper,WI,Wisconsin,Wood,54489
Rudolph,WI,Wisconsin,Wood,54475
Arpin,WI,Wisconsin,Wood,54410
Milladore,WI,Wisconsin,Wood,54454
Babcock,WI,Wisconsin,Wood,54495 54413
Philippi,WV,West Virginia,Barbour,26416
Belington,WV,West Virginia,Barbour,26250
Junior,WV,West Virginia,Barbour,26275 26250
Galloway,WV,West Virginia,Barbour,26347 26349
Century,WV,West Virginia,Barbour,26201
Martinsburg,WV,West Virginia,Berkeley,25403 25401 25404 25402
Inwood,WV,West Virginia,Berkeley,25420 25428
Falling Waters,WV,West Virginia,Berkeley,25419
Hedgesville,WV,West Virginia,Berkeley,25427
Madison,WV,West Virginia,Boone,25130
Danville,WV,West Virginia,Boone,25053
Greenview,WV,West Virginia,Boone,25053
Whitesville,WV,West Virginia,Boone,25209
Racine,WV,West Virginia,Boone,25165 25024
Van,WV,West Virginia,Boone,25206
Comfort,WV,West Virginia,Boone,25049
Sylvester,WV,West Virginia,Boone,25193 25181
Twilight,WV,West Virginia,Boone,25204
Sutton,WV,West Virginia,Braxton,26601
Gassaway,WV,West Virginia,Braxton,26624
Burnsville,WV,West Virginia,Braxton,26412 26335
Flatwoods,WV,West Virginia,Braxton,26621 26601
Follansbee,WV,West Virginia,Brooke,26037
Hooverson Heights,WV,West Virginia,Brooke,26037
Wellsburg,WV,West Virginia,Brooke,26070
Bethany,WV,West Virginia,Brooke,26032
Beech Bottom,WV,West Virginia,Brooke,26030 26070 26075
Windsor Heights,WV,West Virginia,Brooke,26070 26075
Huntington,WV,West Virginia,Cabell,25703 25702 25701 25705 25704 25706 25708 25709 25710 25711 25712 25713 25714 25716 25717 25718 25719 25720 25721 25722 25723 25724 25725 25726 25727 25728 25729 25755 25772 25773 25774 25775 25776 25777 25778
Pea Ridge,WV,West Virginia,Cabell,25705 25504
Barboursville,WV,West Virginia,Cabell,25504
Culloden,WV,West Virginia,Cabell,25510
Milton,WV,West Virginia,Cabell,25541
Lesage,WV,West Virginia,Cabell,25702 25537
Salt Rock,WV,West Virginia,Cabell,25559
Grantsville,WV,West Virginia,Calhoun,26147
Clay,WV,West Virginia,Clay,25043
West Union,WV,West Virginia,Doddridge,26456
Oak Hill,WV,West Virginia,Fayette,25879 25840 25901
Fayetteville,WV,West Virginia,Fayette,25840
Ansted,WV,West Virginia,Fayette,25812
Mount Hope,WV,West Virginia,Fayette,25880 25917 25888
Hilltop,WV,West Virginia,Fayette,25901 25855
Powellton,WV,West Virginia,Fayette,25118 25161
Scarbro,WV,West Virginia,Fayette,25917
Boomer,WV,West Virginia,Fayette,25031
Smithers,WV,West Virginia,Fayette,25031 25186
Gauley Bridge,WV,West Virginia,Fayette,25085
Mount Carbon,WV,West Virginia,Fayette,25139
Charlton Heights,WV,West Virginia,Fayette,25040
Meadow Bridge,WV,West Virginia,Fayette,25976
Hico,WV,West Virginia,Fayette,25854
Deep Water,WV,West Virginia,Fayette,25057
Falls View,WV,West Virginia,Fayette,25040 25002
Glen Jean,WV,West Virginia,Fayette,25846
Beards Fork,WV,West Virginia,Fayette,25173
Page,WV,West Virginia,Fayette,25152
Pax,WV,West Virginia,Fayette,25880 25904
Kimberly,WV,West Virginia,Fayette,25118 25139
Glen Ferris,WV,West Virginia,Fayette,25090
Kincaid,WV,West Virginia,Fayette,25119
Prince,WV,West Virginia,Fayette,25907
Thurmond,WV,West Virginia,Fayette,25936
Glenville,WV,West Virginia,Gilmer,26351
Sand Fork,WV,West Virginia,Gilmer,26430
Petersburg,WV,West Virginia,Grant,26847
Bayard,WV,West Virginia,Grant,26707
Lewisburg,WV,West Virginia,Greenbrier,24901
White Sulphur Springs,WV,West Virginia,Greenbrier,24986
Alderson,WV,West Virginia,Greenbrier,24910
Ronceverte,WV,West Virginia,Greenbrier,24901 24970
Fairlea,WV,West Virginia,Greenbrier,24901 24970 24902
Rainelle,WV,West Virginia,Greenbrier,25962
Rupert,WV,West Virginia,Greenbrier,25984
Quinwood,WV,West Virginia,Greenbrier,25981
Falling Spring,WV,West Virginia,Greenbrier,24966
Romney,WV,West Virginia,Hampshire,26757
Capon Bridge,WV,West Virginia,Hampshire,26711
Springfield,WV,West Virginia,Hampshire,26763
Green Spring,WV,West Virginia,Hampshire,26722
Weirton,WV,West Virginia,Hancock,26062
Chester,WV,West Virginia,Hancock,26034
Newell,WV,West Virginia,Hancock,26050
New Cumberland,WV,West Virginia,Hancock,26047
Moorefield,WV,West Virginia,Hardy,26836
Wardensville,WV,West Virginia,Hardy,26851
Clarksburg,WV,West Virginia,Harrison,26301 26330 26306
Bridgeport,WV,West Virginia,Harrison,26330
Shinnston,WV,West Virginia,Harrison,26431
Stonewood,WV,West Virginia,Harrison,26301
Salem,WV,West Virginia,Harrison,26426
Nutter Fort,WV,West Virginia,Harrison,26301
Despard,WV,West Virginia,Harrison,26301
Enterprise,WV,West Virginia,Harrison,26568 26431
Lumberport,WV,West Virginia,Harrison,26386
Anmoore,WV,West Virginia,Harrison,26323 26330
West Milford,WV,West Virginia,Harrison,26451
Hepzibah,WV,West Virginia,Harrison,26369
Lost Creek,WV,West Virginia,Harrison,26385
Wallace,WV,West Virginia,Harrison,26448
Spelter,WV,West Virginia,Harrison,26438 26404
Wolf Summit,WV,West Virginia,Harrison,26426 26422
Gypsy,WV,West Virginia,Harrison,26431 26361
Ripley,WV,West Virginia,Jackson,25271
Ravenswood,WV,West Virginia,Jackson,26164
Charles Town,WV,West Virginia,Jefferson,25414
Shepherdstown,WV,West Virginia,Jefferson,25443
Ranson,WV,West Virginia,Jefferson,25438 25430
Shannondale,WV,West Virginia,Jefferson,25425
Bolivar,WV,West Virginia,Jefferson,25425
Shenandoah Junction,WV,West Virginia,Jefferson,25442
Middleway,WV,West Virginia,Jefferson,25430
Harpers Ferry,WV,West Virginia,Jefferson,25425
Charleston,WV,West Virginia,Kanawha,25305 25304 25303 25302 25301 25311 25312 25314 25317 25321 25322 25323 25324 25325 25326 25327 25328 25329 25330 25331 25332 25333 25334 25335 25336 25337 25338 25339 25350 25364 25375 25387 25392 25396
South Charleston,WV,West Virginia,Kanawha,25309 25303 25389
St. Albans,WV,West Virginia,Kanawha,25177
Cross Lanes,WV,West Virginia,Kanawha,25313 25356
Dunbar,WV,West Virginia,Kanawha,25064
Nitro,WV,West Virginia,Kanawha,25143 25064
Montgomery,WV,West Virginia,Kanawha,25136
Sissonville,WV,West Virginia,Kanawha,25320
Pinch,WV,West Virginia,Kanawha,25071
Elkview,WV,West Virginia,Kanawha,25071
